GISJOIN,sand_mean
G3300170,58.51675033569336
G1701010,19.036487579345703
G5500170,42.48940658569336
G2601110,71.85399627685547
G1901755,24.675325393676758
G2600610,68.01103210449219
G3700530,59.115684509277344
G5101750,58.308345794677734
G4200590,17.17679786682129
G0100370,46.62150573730469
G5100953,21.864139556884766
G0100230,53.82929611206055
G0501190,32.74260330200195
G5100935,13.501690864562988
G3600290,20.855531692504883
G3400350,26.168190002441406
G5101275,34.598995208740234
G3600510,22.62515640258789
G2101790,14.519657135009766
G5100710,36.335235595703125
G1700630,23.546756744384766
G4802010,43.18632507324219
G1701110,21.368440628051758
G5100853,34.898597717285156
G5100957,31.97271728515625
G1700950,17.656993865966797
G1300870,74.38920593261719
G1701750,16.32562255859375
G3600430,41.993080139160156
G1800730,55.53746795654297
G4130155,23.495100021362305
G2500210,61.17373275756836
G4701390,39.42703628540039
G3701930,44.253334045410156
G2200850,44.588966369628906
G2100170,14.008493423461914
G1301190,46.80605697631836
G3600230,20.861122131347656
G1901830,17.58901596069336
G0500330,36.69129180908203
G5500650,17.11517333984375
G2200950,15.800912857055664
G2300270,43.083229064941406
G2901110,27.313602447509766
G1701870,16.96192169189453
G1302850,49.64252471923828
G4804570,54.91721725463867
G5100970,61.37959671020508
G2100770,11.725006103515625
G3900570,19.243478775024414
G4700190,38.32322311401367
G1901790,22.451557159423828
G2900270,24.337810516357422
G5101133,18.972272872924805
G5100533,18.37147331237793
G1700270,17.716224670410156
G2600210,48.75916290283203
G2400470,56.953643798828125
G2601030,45.88001251220703
G2800450,44.81944274902344
G2800870,27.82215118408203
G4201110,29.800809860229492
G1300330,72.800262451171875
G0600890,43.90507888793945
G3700130,49.210567474365234
G3901650,18.217493057250977
G0101270,36.8012580871582
G3900970,15.750923156738281
G1800670,16.200258255004883
G1700690,14.080622673034668
G3900330,14.764813423156738
G1800690,17.85950469970703
G3400070,71.25257110595703
G2100790,14.53503704071045
G4700070,32.83669662475586
G2900450,29.26898956298828
G0100070,49.89731979370117
G4701230,30.880399703979492
G2101670,12.513151168823242
G4701670,17.671178817749023
G2601590,70.51459503173828
G4804490,48.42630386352539
G2300030,24.31326675415039
G2750115,60.36497116088867
G5101650,28.904808044433594
G0500110,34.70069122314453
G4500570,44.47992706298828
G5500590,21.159730911254883
G2901710,30.14018440246582
G4500870,45.92030715942383
G2900790,25.92024040222168
G5100430,20.95950698852539
G1302970,49.816898345947266
G0100655,45.38846969604492
G0501270,37.717403411865234
G5100830,43.873634338378906
G5100293,21.103130340576172
G4200390,19.65775489807129
G4200710,21.108121871948242
G4200270,38.695281982421875
G3900510,43.185672760009766
G1800970,19.362838745117188
G5101270,57.39755630493164
G1701070,17.327417373657227
G1701050,14.687191009521484
G1901130,25.55913543701172
G2100950,33.218544006347656
G4701510,34.098655700683594
G3400410,39.72647476196289
G2600990,40.88794708251953
G2901150,27.566896438598633
